building_id,meter,meter_reading,site_id,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,month,day,hour,weekday,is_weekend,building_age,log_square_feet,log_meter_reading,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Services,primary_use_Technology/science,primary_use_Utility,primary_use_Warehouse/storage
1058,0,79.64,12,84346,1970.0,18.7,5.0,11.5,0.0,1021.2,290.0,3.0,8,22,18,0,0,55.0,11.342694521247967,4.3899948043230586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,0,36.3014,14,43143,1970.0,10.6,0.0,7.2,0.0,1008.4,300.0,3.6,3,15,20,1,0,55.0,10.672298637017064,3.6190308594574696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1326,2,2134.75,15,46981,1962.0,-8.3,4.0,-11.1,0.0,1030.4,220.0,2.1,12,11,4,6,1,63.0,10.757519828613711,7.666573152031728,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1336,1,2.9014,15,31053,1915.0,23.9,2.0,10.0,0.0,1024.9,260.0,5.1,7,20,17,2,0,110.0,10.343482903541116,1.3613354630786954,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1384,0,1.225,15,56969,1967.0,20.0,4.0,13.3,0.0,1010.6,70.0,2.6,6,16,2,3,0,58.0,10.950280092474442,0.7997569156182036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,0,27.8,3,41329,1970.0,9.4,8.0,-0.6,0.0,1024.2,190.0,8.2,4,11,6,0,0,55.0,10.629343907505778,3.3603753871419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
997,2,57.95,9,38173,1970.0,15.6,0.0,10.6,-1.0,1013.7,0.0,0.0,12,31,16,5,1,55.0,10.549909934589838,4.07668962698338,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
456,0,12.17,3,14125,1970.0,18.9,2.0,6.7,0.0,1015.1,210.0,5.1,10,23,22,6,1,55.0,9.555772349968867,2.5779415157551897,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1021,0,149.25,10,213762,1970.0,17.8,0.0,2.2,0.0,1015.6,60.0,7.7,5,17,19,1,0,55.0,12.272623203663072,5.012300573415317,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
627,0,133.25,4,56637,1953.0,17.2,2.0,13.3,0.0,1020.2,270.0,2.6,7,22,17,4,0,72.0,10.9444354170097,4.899703733388974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1338,2,121.925,15,31415,1912.0,7.2,0.0,5.6,-1.0,1015.1,300.0,7.7,10,24,13,0,0,113.0,10.355072596257845,4.811574413298003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,0,184.56,3,105000,1970.0,6.7,8.0,5.6,8.0,1019.4,40.0,4.1,2,23,18,1,0,55.0,11.561725152903833,5.223378279883543,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
330,0,90.62,3,65000,1970.0,10.6,0.0,9.4,-1.0,1014.4,30.0,3.6,3,14,16,0,0,55.0,11.082157933374816,4.517649588458596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1357,1,16.0517,15,21618,1970.0,-14.0,0.0,-17.0,0.0,1016.1,350.0,5.1,1,5,0,1,0,55.0,9.981327836654463,2.836249905504007,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
668,0,126.0,5,47275,1976.0,18.0,0.0,17.0,0.0,1016.1,260.0,4.6,7,28,12,3,0,49.0,10.763758046132132,4.844187086458591,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1242,0,17.0,14,23871,1970.0,23.9,0.0,12.8,0.0,1019.1,170.0,2.1,7,3,14,6,1,55.0,10.080461503003487,2.8903717578961645,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1309,1,307.18,14,58041,1970.0,22.2,0.0,15.0,0.0,1014.1,340.0,4.1,9,6,7,1,0,55.0,10.968922165398224,5.730684027853707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
747,1,0.0,6,30531,1970.0,14.4,0.0,11.1,0.0,1025.7,170.0,3.1,11,2,1,2,0,55.0,10.326530592918362,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1286,2,3101.8,14,205472,1970.0,21.7,0.0,16.7,0.0,1013.2,0.0,0.0,8,8,4,0,0,55.0,12.233069917425103,8.040060208616717,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
832,0,6.25,8,26507,1970.0,25.0,0.0,21.1,0.0,1019.7,90.0,3.1,5,16,13,0,0,55.0,10.185201853208117,1.9810014688665836,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
996,0,128.0,9,77632,1970.0,13.9,0.0,0.6,0.0,1022.0,30.0,2.1,3,2,8,2,0,55.0,11.259747873506829,4.859812404361672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
667,0,1.6,5,15715,1966.0,19.0,0.0,13.0,0.0,1016.1,220.0,5.7,8,19,18,4,0,59.0,9.662434580678353,0.9555114450274363,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435,0,36.51,3,29916,2002.0,20.6,4.0,16.1,0.0,1019.9,190.0,3.1,5,26,2,3,0,23.0,10.306182159681624,3.624607564093796,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
807,0,54.125,8,3000,1970.0,25.6,4.0,18.9,0.0,1015.7,190.0,5.1,4,28,14,3,0,55.0,8.006700845440367,4.00960333376701,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346,0,46.46,3,17709,1970.0,22.8,0.0,21.1,0.0,1006.2,190.0,2.1,6,6,2,0,0,55.0,9.78188473077688,3.8598872510076174,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
958,0,319.0,9,234819,1970.0,0.0,0.0,-1.1,0.0,1026.1,0.0,0.0,2,7,13,6,1,55.0,12.366574542184203,5.768320995793772,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1328,0,724.3,15,279840,2008.0,6.7,0.0,0.0,0.0,1023.6,300.0,7.7,10,28,19,4,0,17.0,12.5419768637166,6.586585362369367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1346,0,11.15,15,34875,1993.0,25.0,0.0,13.9,0.0,1018.6,150.0,2.6,5,26,14,3,0,32.0,10.459554192547706,2.4973291697865574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,0,189.57,2,131710,1991.0,34.4,2.0,1.7,0.0,1008.0,290.0,3.6,6,1,19,2,0,34.0,11.788365407402202,5.250019581140284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386,1,437.523,15,82035,1975.0,20.0,4.0,18.3,0.0,1018.9,120.0,2.1,5,29,10,6,1,50.0,11.314913454293624,6.083412261976043,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,0,31.9,1,66532,1967.0,4.5,0.0,2.8,0.0,992.7,240.0,5.7,11,18,2,4,0,58.0,11.1054533441588,3.493472657771326,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
890,1,2166.59,9,202937,1970.0,32.2,2.0,22.2,0.0,1012.1,140.0,3.6,8,10,4,2,0,55.0,12.220655792654917,7.681371230284012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,1,1425.2,2,204349,1993.0,22.8,0.0,7.2,0.0,1015.2,110.0,3.1,10,24,14,0,0,32.0,12.227589488992423,7.262768843594204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
685,0,280.1,5,270034,1976.0,2.0,0.0,1.0,0.0,1016.1,310.0,4.1,1,16,0,5,1,49.0,12.506306859208946,5.638710477912486,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
927,2,0.0,9,745671,1970.0,13.9,0.0,10.0,0.0,1021.7,0.0,0.0,1,20,5,2,0,55.0,13.522041104214876,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
271,0,134.33,2,71421,1970.0,30.0,0.0,10.6,0.0,1005.7,100.0,3.1,6,8,10,2,0,55.0,11.176361224116755,4.907716240088415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1269,3,347.50300000000004,14,56388,1970.0,21.1,0.0,11.7,0.0,1015.3,330.0,6.2,7,2,13,5,1,55.0,10.940029383003267,5.853646838484905,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1088,1,3389.47,13,287594,1970.0,20.6,0.0,16.7,0.0,1010.5,220.0,2.6,7,17,14,6,1,55.0,12.569308519420602,8.12872383383228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1003,1,87.931,10,94751,1970.0,13.3,0.0,2.2,0.0,1006.5,330.0,8.2,4,26,21,1,0,55.0,11.459018230901318,4.487860788147607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
969,0,198.0,9,193723,1970.0,34.4,0.0,17.8,0.0,1014.6,170.0,2.6,9,21,20,2,0,55.0,12.174189744662446,5.293304824724492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,0,152.9,3,202829,1983.0,27.2,4.0,17.2,0.0,1018.2,80.0,3.1,9,22,23,3,0,42.0,12.220123468752831,5.0363030408448335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
374,0,554.84,3,350000,1949.0,25.6,0.0,23.9,0.0,1021.6,190.0,2.1,8,10,11,2,0,76.0,12.765691290604371,6.32048048305274,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
981,1,437.32,9,167055,1970.0,25.6,2.0,23.9,0.0,1011.4,190.0,1.5,8,8,11,0,0,55.0,12.026084364529892,6.08294923723016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
722,0,3.0,5,31635,1966.0,9.0,0.0,8.0,0.0,1016.1,240.0,4.1,1,23,5,5,1,59.0,10.362050991639308,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,0,2.9575,4,7122,1909.0,17.2,0.0,11.1,0.0,1020.0,0.0,0.0,11,12,14,5,1,116.0,8.871084263978354,1.37561251277303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,0,390.8,3,34400,1970.0,19.4,0.0,17.2,0.0,1016.1,50.0,6.7,6,17,8,4,0,55.0,10.445840912706414,5.9707515055104405,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
605,0,16.3375,4,51020,1924.0,18.3,2.0,10.6,0.0,1014.3,280.0,6.7,5,9,0,0,0,101.0,10.839992591660524,2.85287178564095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
902,0,194.0,9,14561,1970.0,15.6,0.0,12.8,0.0,1015.3,10.0,2.6,2,22,15,0,0,55.0,9.586170674954657,5.272999558563747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,0,44.1,3,23803,1969.0,12.8,4.0,5.0,0.0,1023.6,170.0,6.2,4,21,5,3,0,56.0,10.077608912764743,3.8088822465086327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,3,0.0,1,5374,1970.0,22.2,0.0,11.3,0.0,1019.0,50.0,2.6,8,16,12,1,0,55.0,8.589513852995864,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
975,0,274.0,9,426472,1970.0,20.6,0.0,7.2,0.0,1013.3,170.0,4.1,1,24,21,6,1,55.0,12.963304337931064,5.616771097666572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1207,2,0.0,13,74443,1970.0,-1.7,2.0,-4.4,0.0,1021.2,310.0,3.6,12,22,6,3,0,55.0,11.217802443863857,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
971,2,134.2,9,301307,1970.0,19.4,0.0,11.1,0.0,1019.5,190.0,5.7,3,22,17,1,0,55.0,12.615888276375596,4.906755163608864,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1254,2,255.389,14,24979,1970.0,12.8,0.0,11.1,0.0,1005.5,210.0,10.8,12,18,12,6,1,55.0,10.125830783679568,5.5466958224101415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
895,0,29.0,9,55087,1970.0,33.9,0.0,18.3,0.0,1009.9,170.0,4.6,7,12,0,1,0,55.0,10.916687185578304,3.4011973816621555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1071,0,10.347,13,10385,1970.0,-7.8,0.0,-11.7,0.0,1023.0,220.0,2.6,1,27,8,2,0,55.0,9.248214024404264,2.4289533918088524,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1389,1,31.1316,15,17104,1953.0,5.0,0.0,-6.1,10.0,1011.4,170.0,9.3,4,6,21,2,0,72.0,9.747126097411703,3.4698399695847595,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1272,0,192.677,14,247471,1970.0,26.7,0.0,21.7,0.0,1014.9,0.0,0.0,9,10,4,5,1,55.0,12.419052723277922,5.266191823042678,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1033,0,177.817,12,118489,1970.0,14.5,8.0,13.6,0.0,1026.0,240.0,6.0,11,14,18,0,0,55.0,11.682583847810786,5.186362936519535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1017,1,0.0,10,109263,1970.0,-4.4,0.0,-8.9,0.0,1027.3,160.0,4.1,12,3,6,5,1,55.0,11.60152225120087,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
325,0,25.22,3,59200,1959.0,17.8,8.0,17.8,5.0,1019.2,50.0,4.1,10,1,9,5,1,66.0,10.988693712621323,3.266522478335553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1080,1,45.9816,13,207115,1970.0,22.8,0.0,10.6,0.0,1011.1,120.0,5.1,6,9,2,3,0,55.0,12.241034301763072,3.84975603569639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
362,0,3.99,3,21368,1970.0,6.1,4.0,-1.7,0.0,1026.4,20.0,6.2,3,26,13,5,1,55.0,9.969696552646464,1.6074359097634274,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1379,1,68.6266,15,49553,1963.0,11.1,0.0,9.4,0.0,1009.5,140.0,2.1,6,22,9,2,0,62.0,10.810818263038772,4.243146678234752,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
468,0,51.33,3,40000,1970.0,9.4,8.0,6.1,-1.0,1015.3,40.0,2.6,11,29,9,1,0,55.0,10.59665973278358,3.957569820384117,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1207,2,0.0,13,74443,1970.0,1.7,0.0,0.6,-1.0,1010.4,260.0,4.1,3,9,13,2,0,55.0,11.217802443863857,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
417,0,178.1,3,69600,1978.0,28.3,6.0,20.0,0.0,1019.2,180.0,5.1,7,12,18,1,0,47.0,11.150534214035387,5.187944309066666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
767,2,76.9282,6,70042,1970.0,22.8,4.0,21.7,0.0,1012.5,210.0,2.6,7,28,10,3,0,55.0,11.156864618149545,4.355787889936976,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
452,0,130.42,3,155100,1931.0,18.9,4.0,5.0,0.0,1016.2,260.0,5.1,10,23,18,6,1,94.0,11.9518317965971,4.878398301469722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,3,0.0,2,122592,1971.0,23.3,2.0,14.4,0.0,1009.9,170.0,1.5,10,3,16,0,0,54.0,11.716625204606236,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
807,0,21.2917,8,3000,1970.0,30.0,4.0,17.2,0.0,1016.5,230.0,3.6,5,13,17,4,0,55.0,8.006700845440367,3.104214411874046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1063,0,23.6775,12,58157,1970.0,8.5,7.0,8.1,0.0,1004.9,340.0,4.0,10,1,7,5,1,55.0,10.970918723720663,3.2058918973099058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,2,2820.2,7,484376,1952.0,-8.9,0.0,-9.6,0.0,1018.6,170.0,1.0,1,25,3,0,0,73.0,13.090618808113485,7.944917605334024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,2,1687.35,7,484376,1952.0,3.3,0.0,-2.1,0.0,1024.4,260.0,3.1,11,4,17,4,0,73.0,13.090618808113485,7.431506999634261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,3,100.0,1,56995,1953.0,11.9,0.0,11.1,0.0,1017.9,200.0,6.2,12,10,18,5,1,72.0,10.95073636891568,4.61512051684126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,0,169.98,13,268480,1970.0,25.6,4.0,13.9,0.0,1017.8,330.0,2.6,8,6,19,5,1,55.0,12.500535426926271,5.141546590598088,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,0,6.3333,8,4848,1970.0,28.3,6.0,16.1,0.0,1019.8,70.0,9.3,10,28,18,4,0,55.0,8.486527777105353,1.9924256192253305,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1180,2,5316.0,13,95182,1970.0,2.2,0.0,-5.6,0.0,1015.5,270.0,7.7,12,20,19,1,0,55.0,11.46355663340511,8.57866451350434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
942,2,149.45,9,57334,1970.0,20.0,0.0,19.4,-1.0,1014.5,170.0,2.1,4,18,3,0,0,55.0,10.956666536472405,5.013630803076055,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
801,1,73.84,7,484376,1952.0,-3.7,0.0,-5.4,0.0,1016.5,80.0,3.6,12,5,7,0,0,73.0,13.090618808113485,4.315352501405889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,0,255.55,0,37241,1981.0,24.4,0.0,7.8,0.0,1020.0,50.0,4.1,11,22,20,1,0,44.0,10.525192435641708,5.547323577387973,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1226,2,115.048,14,27995,1970.0,23.3,0.0,6.1,0.0,1018.3,170.0,2.6,3,9,17,2,0,55.0,10.23981692180943,4.754003898621057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
857,0,0.98,8,4000,1970.0,21.7,8.0,10.6,0.0,1019.4,250.0,2.1,3,5,18,5,1,55.0,8.294299608857235,0.6830968447064438,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1076,0,91.921,13,117054,1970.0,20.6,8.0,19.4,10.0,1007.7,150.0,4.6,8,11,12,3,0,55.0,11.670399188794418,4.5317496697900586,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
932,2,0.0,9,233937,1970.0,16.7,0.0,0.0,0.0,1019.0,30.0,3.6,2,17,6,2,0,55.0,12.362811401967503,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
118,0,398.0,1,138316,1960.0,8.5,0.0,7.4,0.0,1011.7,220.0,5.7,3,24,18,3,0,65.0,11.837303431284488,5.988961416889864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,0,56.09,3,109000,1940.0,18.9,0.0,13.9,0.0,1024.5,150.0,1.5,11,2,17,2,0,85.0,11.599112335481124,4.044628969976168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948,2,0.0,9,20372,1970.0,13.3,0.0,0.0,0.0,1019.6,130.0,3.1,1,17,21,6,1,55.0,9.9219657737819,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,0,212.14,0,41617,2002.0,21.7,0.0,7.8,0.0,1023.5,360.0,4.6,10,23,15,6,1,23.0,10.636288044972725,5.36194922679281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
251,0,25.11,2,12773,1970.0,17.8,0.0,-3.9,0.0,1016.4,220.0,1.5,2,26,7,4,0,55.0,9.455167134121536,3.2623183827110376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580,0,133.0,4,104016,1960.0,16.7,0.0,8.3,0.0,1020.4,190.0,2.6,3,3,8,3,0,65.0,11.55230962630359,4.897839799950911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,0,15.01,2,11329,1970.0,26.7,8.0,15.6,-1.0,1014.8,80.0,3.1,9,29,12,3,0,55.0,9.335209354022052,2.773213527008623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
665,0,4.89,5,8773,1966.0,5.0,0.0,5.0,0.0,1016.1,50.0,7.2,3,9,2,2,0,59.0,9.07954808172616,1.7732559976634952,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
796,1,4.51,7,226042,1965.0,-14.3,0.0,-19.4,0.0,1013.6,310.0,6.7,2,26,14,4,0,60.0,12.328480525642966,1.706564623164823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
976,1,294.009,9,59498,1970.0,26.1,0.0,23.3,0.0,1015.6,200.0,1.5,8,3,9,2,0,55.0,10.993714784669798,5.687005864349022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,0,43.5,15,47398,1912.0,-1.0,0.0,-4.0,0.0,1016.1,0.0,0.0,11,13,1,6,1,113.0,10.76635641041421,3.7954891891721942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1366,0,41.125,15,87977,1947.0,11.1,0.0,8.9,0.0,1000.7,150.0,6.7,12,1,2,3,0,78.0,11.384842062205134,3.740641388672526,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
210,1,151.506,2,71248,2004.0,23.9,0.0,3.9,0.0,1009.8,250.0,4.6,11,1,7,1,0,21.0,11.173936062944684,5.027203939535796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1108,2,3422.25,13,679614,1970.0,6.1,0.0,2.2,0.0,1024.7,20.0,4.6,10,30,13,6,1,55.0,13.42928174034328,8.138345671212344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1326,2,0.0,15,46981,1962.0,26.7,0.0,18.3,0.0,1016.6,170.0,2.1,5,27,15,4,0,63.0,10.757519828613711,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1156,2,11859.4,13,259989,1970.0,21.7,0.0,12.8,0.0,1016.2,280.0,4.1,6,27,8,0,0,55.0,12.468398447719538,9.380960398795796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1339,1,274.889,15,140488,1961.0,24.4,0.0,15.0,0.0,1020.6,170.0,2.1,9,13,16,1,0,64.0,11.852884472876028,5.619998610910489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,0,6.29,3,1473,1970.0,13.9,0.0,6.7,0.0,1024.7,330.0,6.2,10,14,4,4,0,55.0,7.295735072749282,1.986503546020567,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,2,225.7,9,107730,1970.0,1.1,0.0,-7.2,0.0,1038.0,20.0,4.1,12,9,11,4,0,55.0,11.58739265831058,5.423627557513483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
980,0,39.0,9,34819,1970.0,15.0,0.0,0.6,0.0,1018.0,340.0,5.7,3,24,17,3,0,55.0,10.45794721332218,3.688879454113936,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
903,0,566.0,9,275793,1970.0,23.9,0.0,21.7,0.0,1018.4,170.0,1.5,10,14,2,4,0,55.0,12.527409489209846,6.340359303727752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,0,4.728,5,7427,1976.0,11.0,0.0,7.0,0.0,1016.1,260.0,6.2,4,5,13,1,0,49.0,8.913011922472597,1.7453664296583444,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1375,1,51.146,15,115288,1957.0,12.8,0.0,-2.2,0.0,1026.5,240.0,3.6,4,20,17,2,0,68.0,11.655197298410217,3.954047476683378,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1131,0,46.271,13,25463,1970.0,-10.0,4.0,-13.9,0.0,1019.9,220.0,2.6,3,2,11,2,0,55.0,10.145020968961928,3.855896999648018,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
646,0,26.025,4,58733,1923.0,17.8,2.0,5.6,0.0,1016.0,280.0,8.2,4,26,1,1,0,102.0,10.980774054489483,3.296762363525272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
643,0,138.72899999999998,4,110919,1941.0,11.7,0.0,9.4,0.0,1019.2,0.0,0.0,3,2,13,2,0,84.0,11.616564499729714,4.939704832407476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1301,0,131.125,14,62242,1970.0,11.7,0.0,3.9,0.0,1017.4,90.0,5.1,3,24,15,3,0,55.0,11.038801358204804,4.8837484441904015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,2,2632.37,7,182986,1962.0,-12.7,0.0,-13.9,0.0,1014.4,50.0,2.6,1,15,9,4,0,63.0,12.117170391048855,7.876019673740697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,0,109.17,2,155682,1970.0,28.9,2.0,-7.2,0.0,1012.0,230.0,1.5,3,11,0,4,0,55.0,11.95557716753221,4.702024627351974,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1119,0,96.0,13,119509,1970.0,20.0,0.0,14.4,-1.0,1012.5,300.0,6.2,7,14,21,3,0,55.0,11.691155328860926,4.574710978503383,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
134,0,76.7,1,49589,1998.0,13.7,0.0,8.7,0.0,1027.6,360.0,4.1,10,8,19,5,1,27.0,10.81154447948318,4.3528552573736015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1300,1,0.0,14,25609,1970.0,7.8,9.0,7.2,0.0,1019.4,0.0,0.0,10,13,8,3,0,55.0,10.15073817919357,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,0,1418.7,0,226506,1968.0,26.1,0.0,22.8,3.0,1017.2,250.0,3.6,9,29,19,3,0,57.0,12.330531128504935,7.258200860669528,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
730,0,38.5,5,126045,1966.0,10.0,0.0,9.0,0.0,1016.1,250.0,9.3,2,1,6,0,0,59.0,11.744402198673438,3.676300671907076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,0,210.977,4,261091,1923.0,16.7,2.0,14.4,0.0,1021.0,290.0,1.5,11,14,3,0,0,102.0,12.472628114616132,5.356477778220448,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1186,0,186.622,13,157070,1970.0,12.8,0.0,-0.6,0.0,1021.3,170.0,5.7,3,29,16,1,0,55.0,11.964453211404956,5.234429300485355,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1342,1,0.0,15,116854,1978.0,7.8,0.0,7.2,0.0,1025.5,80.0,2.1,10,6,7,3,0,47.0,11.668689128953126,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
882,0,22.0,9,39143,1970.0,27.2,0.0,24.4,0.0,1016.8,140.0,2.6,9,6,3,1,0,55.0,10.57500243296896,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350,2,130.123,15,149762,2004.0,12.2,0.0,10.6,0.0,1014.9,0.0,0.0,5,23,4,0,0,21.0,11.91680932356206,4.876135813978594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,0,4.245,4,7122,1909.0,7.2,2.0,5.6,0.0,1029.3,0.0,0.0,2,6,13,5,1,116.0,8.871084263978354,1.6572752418482606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
916,0,28.0,9,51778,1970.0,13.3,0.0,3.9,0.0,1023.8,0.0,0.0,4,3,3,6,1,55.0,10.85473994064318,3.367295829986474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1293,0,80.0591,14,51471,1970.0,28.3,0.0,18.9,0.0,1010.3,250.0,2.1,7,24,1,6,1,55.0,10.848793249478808,4.395178518251774,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
